StudyID	SiteID	GeographicalLatitude	GeographicalLongitude	AverageCoordinates	Hemisphere	Realm	GeographicalTerritory	GeographicalTerritory2	Habitat	HabitatSpecification	Ecosystem	StudyContext	BiologicalOrganisation	SpeciesType	SamplingMethodology									
StudyID_20	SiteID_135	48.788	-73.375	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_136	49.048	-73.955	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_137	48.143	-74.57	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_138	48.044	-74.507	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_139	49.01	-73.675	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_140	48.1	-74.771	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_141	48.041	-75.387	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_142	48.054	-75.385	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_143	47.984	-75.265	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_144	47.982	-75.089	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_145	48.144	-75.457	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_146	48.628	-74.055	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_147	48.582	-74.022	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_148	48.95	-74.012	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_149	49.023	-74.003	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_150	48.778	-76.701	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_20	SiteID_151	48.395	-74.744	No	North	Nearctic	North	America	Canada	Freshwater	Lentic	Lake	Landscape	modification	Community	Zooplankton	Cantilevering	net						
StudyID_21	SiteID_152	37.44	0.47	No	North	Palearctic	Europe	Spain	Brackish	Brackish	Lagoon	Pollution	Foodweb	PrimProd+Zooplankton	Niskin	bottle								
StudyID_22	SiteID_153	45.502	-73.667	No	North	Nearctic	North	America	Canada	Freshwater	Lotic	Stream	(high	order,	urban)	Pollution	Community	Fish	Seine	net				
StudyID_23	SiteID_154	-2	-15	No	North	Afrotropic	Atlantic	Ocean	Eastern	tropical	Atlantic	Ocean	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Van	Veen	Grab	sampler
StudyID_24	SiteID_155	51.15	2.6	No	North	Palearctic	Europe	Belgium	Marine	Marine	Sandbank	Natural	habitat	heterogeneity	Community	Macroinvertebrate	Reineck	boxcorer						
StudyID_24	SiteID_156	51.267	2.1	No	North	Palearctic	Europe	Belgium	Marine	Marine	Sandbank	Natural	habitat	heterogeneity	Community	Macroinvertebrate	Reineck	boxcorer						
StudyID_25	SiteID_157	31.978	-55.65	No	North	Nearctic	Atlantic	Ocean	Atlantic	North	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_25	SiteID_158	31.959	-55.64	No	North	Nearctic	Atlantic	Ocean	Atlantic	North	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_25	SiteID_159	34.793	-56.607	No	North	Nearctic	Atlantic	Ocean	Atlantic	North	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_25	SiteID_160	34.672	-54.25	No	North	Nearctic	Atlantic	Ocean	Atlantic	North	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_25	SiteID_161	34.662	-50.855	No	North	Nearctic	Atlantic	Ocean	Atlantic	North	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_25	SiteID_162	35.918	-64.342	No	North	Nearctic	Atlantic	Ocean	Sargasso	sea	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_25	SiteID_163	35.934	-64.794	No	North	Nearctic	Atlantic	Ocean	Sargasso	sea	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_25	SiteID_164	36.036	-65.154	No	North	Nearctic	Atlantic	Ocean	Sargasso	sea	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_25	SiteID_165	36.155	-65.831	No	North	Nearctic	Atlantic	Ocean	Sargasso	sea	Marine	Marine	NA	Natural	habitat	heterogeneity	Foodweb	Bacteria+PrimProd+Zooplankton	Niskin	bottle				
StudyID_26	SiteID_166	52.434	13.634	No	North	Palearctic	Europe	Germany	Freshwater	Lentic	Lake	(shallow,	urban)	Pollution	Foodweb	PrimProd+Protozoan+Zooplankton	Friedinger	bottle	and	plankton	net			
StudyID_27	SiteID_167	43.355	-3.04	No	North	Palearctic	Europe	Spain	Marine	Marine	Bay	Pollution	Community	Macroinvertebrate	Mesh	screen	sampler							
StudyID_28	SiteID_168	54.442	1.131	No	North	Palearctic	Europe	North	Sea	Marine	Marine	NA	Methodology	Community	Macroinvertebrate	Hammon	Grab							
StudyID_28	SiteID_169	55.742	3.013	No	North	Palearctic	Europe	North	Sea	Marine	Marine	NA	Methodology	Community	Macroinvertebrate	Hammon	Grab							
StudyID_28	SiteID_170	53.808	2.131	No	North	Palearctic	Europe	North	Sea	Marine	Marine	NA	Methodology	Community	Macroinvertebrate	Hammon	Grab							
StudyID_29	SiteID_171	47.178	-3.635	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Harvesting	Foodweb	Macroinvertebrate+Fish	Beam	trawl						
StudyID_29	SiteID_172	46.89	-3.478	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Harvesting	Foodweb	Macroinvertebrate+Fish	Beam	trawl						
StudyID_29	SiteID_173	47.074	-3.87	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Harvesting	Foodweb	Macroinvertebrate+Fish	Beam	trawl						
StudyID_29	SiteID_174	46.822	-3.791	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Harvesting	Foodweb	Macroinvertebrate+Fish	Beam	trawl						
StudyID_30	SiteID_175	-18.589	178.514	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_176	-18.792	178.507	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_177	-18.958	178.126	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_178	-18.914	178.279	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_179	-18.925	178.247	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_180	-18.904	178.349	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_181	-18.942	178.209	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_182	-19.048	178.028	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_183	-18.932	178.443	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_30	SiteID_184	-19.032	178.124	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Underwater	visual	survey						
StudyID_31	SiteID_185	35	123	Yes	North	Palearctic	Asia	East	China	Sea	Marine	Marine	Shallow	waters	Seasonality	Community	Fish	Trawling						
StudyID_32	SiteID_186	49.131	-8.588	No	North	Palearctic	Europe	Celtic	Sea	Marine	Marine	Continental	shelf	Harvesting	and	Weather	Community	Fish	Trawling					
StudyID_33	SiteID_187	-23.25	155.68	No	South	Australasia	Oceania	Cato	Reef	Island	Marine	Marine	Coral	reef	Natural	habitat	heterogeneity	Community	Zooplankton	Plankton	net			
StudyID_33	SiteID_188	-23.23	155.77	No	South	Australasia	Oceania	Cato	Reef	Island	Marine	Marine	Coral	reef	Natural	habitat	heterogeneity	Community	Zooplankton	Plankton	net			
StudyID_33	SiteID_189	-23.22	155.91	No	South	Australasia	Oceania	Cato	Reef	Island	Marine	Marine	Coral	reef	Natural	habitat	heterogeneity	Community	Zooplankton	Plankton	net			
StudyID_33	SiteID_190	-23.15	155.55	No	South	Australasia	Oceania	Cato	Reef	Island	Marine	Marine	Coral	reef	Natural	habitat	heterogeneity	Community	Zooplankton	Plankton	net			
StudyID_33	SiteID_191	-23.03	155.53	No	South	Australasia	Oceania	Cato	Reef	Island	Marine	Marine	Coral	reef	Natural	habitat	heterogeneity	Community	Zooplankton	Plankton	net			
StudyID_33	SiteID_192	-22.89	155.52	No	South	Australasia	Oceania	Cato	Reef	Island	Marine	Marine	Coral	reef	Natural	habitat	heterogeneity	Community	Zooplankton	Plankton	net			
StudyID_34	SiteID_193	-36.513	-73.128	No	South	Neotropic	South	America	Chile	Marine	Marine	Continental	shelf	Ecosystem	productivity	Community	Macroinvertebrate	Corer	tube					
StudyID_35	SiteID_194	38.172	13.736	No	North	Palearctic	Europe	Sicily	Marine	Marine	Gulf	Harvesting	Community	Fish	Benthic	otter	trawl							
StudyID_35	SiteID_195	38.166	14.376	No	North	Palearctic	Europe	Sicily	Marine	Marine	Gulf	Harvesting	Community	Fish	Benthic	otter	trawl							
StudyID_35	SiteID_196	38.107	12.92	No	North	Palearctic	Europe	Sicily	Marine	Marine	Gulf	Harvesting	Community	Fish	Benthic	otter	trawl							
StudyID_36	SiteID_197	-36.5	-73.117	No	South	Neotropic	South	America	Chile	Marine	Marine	NA	Ecosystem	productivity	Community	Zooplankton	Trawling							
StudyID_37	SiteID_198	13.134	-10.354	No	North	Afrotropic	Africa	Mali	Freshwater	Lentic	Reservoir	Harvesting	Community	Fish	Multimesh	gillnets								
StudyID_37	SiteID_199	11.482	-8.275	No	North	Afrotropic	Africa	Mali	Freshwater	Lentic	Reservoir	Harvesting	Community	Fish	Multimesh	gillnets								
StudyID_38	SiteID_200	30.05	124	No	North	Indo-Malay	Asia	East	China	sea	Marine	Marine	Continental	shelf	Harvesting	Community	Fish	Trawling						
StudyID_39	SiteID_201	-18.966	-178.954	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	and	Weather	Community	Fish	Underwater	visual	survey				
StudyID_39	SiteID_202	-19.156	179.755	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	and	Weather	Community	Fish	Underwater	visual	survey				
StudyID_39	SiteID_203	-18.733	-179.097	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	and	Weather	Community	Fish	Underwater	visual	survey				
StudyID_39	SiteID_204	-18.969	-179.826	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	and	Weather	Community	Fish	Underwater	visual	survey				
StudyID_39	SiteID_205	-18.873	-178.893	No	South	Australasia	Oceania	Fiji	Marine	Marine	Coral	reef	Harvesting	and	Weather	Community	Fish	Underwater	visual	survey				
StudyID_40	SiteID_206	40.17	25.21	No	North	Palearctic	Mediterranean	sea	Aegean	sea	Marine	Marine	NA	Ecosystem	productivity	Foodweb	PrimProd+Zooplankton	Plankton	net					
StudyID_40	SiteID_207	40.19	25.13	No	North	Palearctic	Mediterranean	sea	Aegean	sea	Marine	Marine	NA	Ecosystem	productivity	Foodweb	PrimProd+Zooplankton	Plankton	net					
StudyID_40	SiteID_208	40.46	25.12	No	North	Palearctic	Mediterranean	sea	Aegean	sea	Marine	Marine	NA	Ecosystem	productivity	Foodweb	PrimProd+Zooplankton	Plankton	net					
StudyID_40	SiteID_209	40.52	25.32	No	North	Palearctic	Mediterranean	sea	Aegean	sea	Marine	Marine	NA	Ecosystem	productivity	Foodweb	PrimProd+Zooplankton	Plankton	net					
StudyID_40	SiteID_210	40.5	25.44	No	North	Palearctic	Mediterranean	sea	Aegean	sea	Marine	Marine	NA	Ecosystem	productivity	Foodweb	PrimProd+Zooplankton	Plankton	net					
StudyID_41	SiteID_211	36.48	-6.24	No	North	Palearctic	Europe	Spain	Marine	Marine	Bay	Seasonality	and	Natural	habitat	heterogeneity	Community	Zooplankton	Bongo	net				
StudyID_41	SiteID_212	36.57	-6.27	No	North	Palearctic	Europe	Spain	Marine	Marine	Bay	Seasonality	and	Natural	habitat	heterogeneity	Community	Zooplankton	Bongo	net				
StudyID_42	SiteID_213	32.53	121.96	No	North	Palearctic	Asia	China	Brackish	Brackish	Estuary	Introduction	Community	Macroinvertebrate	Sample	corer								
StudyID_43	SiteID_214	31	123	No	North	Palearctic	Asia	East	China	Sea	Brackish	Brackish	Estuary	Natural	habitat	heterogeneity	Community	Fish	Trawling					
StudyID_44	SiteID_215	39.383	18.217	No	North	Palearctic	Europe	Italy	Marine	Marine	Coral	reef	Harvesting	Community	Fish	Longline	and	trawl	net					
StudyID_44	SiteID_216	39.565	17.462	No	North	Palearctic	Europe	Italy	Marine	Marine	NA	Harvesting	Community	Fish	Longline	and	trawl	net						
StudyID_45	SiteID_217	-32.118	115.83	No	South	Australasia	Oceania	Australia	Freshwater	Lentic	Lake	(urban)	Landscape	modification	Community	Zooplankton	Plankton	net						
StudyID_45	SiteID_218	-32.093	115.823	No	South	Australasia	Oceania	Australia	Freshwater	Lentic	Lake	(urban)	Landscape	modification	Community	Zooplankton	Plankton	net						
StudyID_45	SiteID_219	-32.11	115.835	No	South	Australasia	Oceania	Australia	Freshwater	Lentic	Lake	(urban)	Landscape	modification	Community	Zooplankton	Plankton	net						
StudyID_45	SiteID_220	-31.911	115.803	No	South	Australasia	Oceania	Australia	Freshwater	Lentic	Lake	(urban)	Landscape	modification	Community	Zooplankton	Plankton	net						
StudyID_45	SiteID_221	-31.93	115.827	No	South	Australasia	Oceania	Australia	Freshwater	Lentic	Lake	(urban)	Landscape	modification	Community	Zooplankton	Plankton	net						
StudyID_45	SiteID_222	-31.741	115.784	No	South	Australasia	Oceania	Australia	Freshwater	Lentic	Lake	(urban)	Landscape	modification	Community	Zooplankton	Plankton	net						
StudyID_45	SiteID_223	-31.56	115.687	No	South	Australasia	Oceania	Australia	Freshwater	Lentic	Lake	(urban)	Landscape	modification	Community	Zooplankton	Plankton	net						
StudyID_46	SiteID_224	57.65	-168.04	Yes	North	Nearctic	Pacific	Ocean	Eastern	Bering	Sea	Marine	Marine	Continental	shelf	Harvesting	and	Weather	Community	Fish	Trawling			
StudyID_47	SiteID_225	-47.26	-75.139	No	South	Neotropic	South	America	Patagonia	Marine	Marine	Fjord	Ecosystem	productivity	Community	Macroinvertebrate	Van	Veen	Grab	sampler				
StudyID_48	SiteID_226	48.08	-4.45	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_227	48.08	-4.5	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_228	48.08	-4.55	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_229	48.08	-5.202	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_230	48.083	-5.047	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_231	48.082	-5.099	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_232	48.078	-5.149	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_233	48.082	-5.202	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_234	48.081	-5.251	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_235	48.082	-5.3	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_236	48.079	-5.351	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_237	48.079	-5.4	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_238	48.088	-5.452	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_239	48.08	-5.501	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_240	48.081	-5.548	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_241	48.08	-6.15	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_242	48.08	-4.45	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_243	48.08	-4.501	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_244	48.08	-4.549	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_245	48.081	-5.2	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_246	48.08	-5.496	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_247	48.081	-5.1	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_248	48.08	-5.149	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_249	48.08	-5.201	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_250	48.08	-5.248	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_251	48.078	-5.3	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_252	48.08	-5.35	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_253	48.079	-5.399	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_254	48.08	-5.45	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_255	48.081	-5.5	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_256	48.079	-5.549	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_257	48.079	-5.6	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_258	48.08	-6.05	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_259	48.08	-6.099	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_48	SiteID_260	48.08	-6.35	No	North	Palearctic	Europe	Bay	of	Biscay	Marine	Marine	Bay	Ecosystem	productivity	Community	Zooplankton	WP2	net					
StudyID_49	SiteID_261	-18.5	-38.5	No	South	Neotropic	South	America	Brazil	Marine	Marine	Continental	shelf	Natural	habitat	heterogeneity	Community	Zooplankton	Plankton	net				
StudyID_50	SiteID_262	31.75	122.3	No	North	Palearctic	Asia	East	China	Sea	Marine	Marine	Shallow	marine	waters	Natural	habitat	heterogeneity	Community	Macroinvertebrate	Gray-OÕHara	box	corer	
StudyID_50	SiteID_263	30	122.75	No	North	Palearctic	Asia	East	China	Sea	Marine	Marine	Shallow	marine	waters	Natural	habitat	heterogeneity	Community	Macroinvertebrate	Gray-OÕHara	box	corer	
StudyID_50	SiteID_264	39.867	121.18	No	North	Palearctic	Asia	East	China	Sea	Marine	Marine	Shallow	marine	waters	Natural	habitat	heterogeneity	Community	Macroinvertebrate	Gray-OÕHara	box	corer	
StudyID_50	SiteID_265	38.45	118.43	No	North	Palearctic	Asia	East	China	Sea	Marine	Marine	Shallow	marine	waters	Natural	habitat	heterogeneity	Community	Macroinvertebrate	Gray-OÕHara	box	corer	
